Id,Label,timeset,degree,modularity_class,vote_average0
2866,2866,,1,1268,7.0
2867,2867,,0,1061,5.0
2868,2868,,0,1062,6.0
2869,2869,,9,1063,6.0
2870,2870,,0,1064,6.0
2871,2871,,2,855,6.0
2872,2872,,0,1065,3.0
2873,2873,,2,1162,6.0
2874,2874,,0,1066,5.0
2875,2875,,1,1079,7.0
2876,2876,,1,855,6.0
2877,2877,,1,1246,7.0
2878,2878,,0,1067,7.0
2879,2879,,0,1068,7.0
2880,2880,,1,1079,7.0
2881,2881,,0,1069,7.0
2882,2882,,1,993,6.0
2883,2883,,0,1070,7.0
2884,2884,,3,1071,7.0
2885,2885,,1,1072,6.0
2886,2886,,0,1073,7.0
2887,2887,,0,1074,7.0
2888,2888,,0,1075,7.0
2889,2889,,6,1166,6.0
2890,2890,,1,1195,6.0
2891,2891,,0,1076,6.0
2892,2892,,1,64,5.0
2893,2893,,0,1077,7.0
2894,2894,,0,1078,7.0
2895,2895,,2,1079,5.0
2896,2896,,0,1080,5.0
2897,2897,,0,1081,7.0
2898,2898,,0,1082,8.0
2899,2899,,1,1079,3.0
2900,2900,,0,1083,6.0
2901,2901,,1,1084,6.0
2902,2902,,0,1085,7.0
2903,2903,,0,1086,4.0
2904,2904,,0,1087,6.0
2905,2905,,2,1088,8.0
2906,2906,,0,1089,4.0
2907,2907,,0,1090,6.0
2908,2908,,0,1091,8.0
2909,2909,,1,1192,6.0
2910,2910,,0,1092,6.0
2911,2911,,2,1093,7.0
2912,2912,,6,620,8.0
2913,2913,,1,1195,6.0
2914,2914,,2,891,7.0
2915,2915,,2,1094,7.0
2916,2916,,2,1554,6.0
2917,2917,,2,1246,7.0
2918,2918,,2,1095,6.0
2919,2919,,1,1096,7.0
2920,2920,,0,1097,7.0
2921,2921,,0,1098,4.0
2922,2922,,1,1166,7.0
2923,2923,,2,855,6.0
2924,2924,,1,993,7.0
2925,2925,,1,1099,8.0
2926,2926,,1,1195,7.0
2927,2927,,2,1063,7.0
2928,2928,,5,1499,6.0
2929,2929,,4,1134,7.0
2930,2930,,0,1100,7.0
2931,2931,,0,1101,4.0
2932,2932,,0,1102,6.0
2933,2933,,2,1103,6.0
2934,2934,,0,1104,6.0
2935,2935,,1,855,7.0
2936,2936,,0,1105,8.0
2937,2937,,0,1106,6.0
2938,2938,,2,1195,6.0
2939,2939,,3,1041,6.0
2940,2940,,0,1107,5.0
2941,2941,,2,505,7.0
2942,2942,,1,928,7.0
2943,2943,,2,1108,7.0
2944,2944,,2,1109,7.0
2945,2945,,2,505,5.0
2946,2946,,5,779,8.0
2947,2947,,0,1110,8.0
2948,2948,,3,855,7.0
2949,2949,,2,1671,5.0
2950,2950,,0,1111,7.0
2951,2951,,1,1112,7.0
2952,2952,,1,1113,6.0
2953,2953,,0,1114,5.0
2954,2954,,1,1036,6.0
2955,2955,,8,928,6.0
2956,2956,,1,1115,6.0
2957,2957,,2,855,6.0
2958,2958,,5,1499,6.0
2959,2959,,0,1116,7.0
2960,2960,,0,1117,6.0
2961,2961,,0,1118,6.0
2962,2962,,3,1718,6.0
2963,2963,,2,25,6.0
2964,2964,,0,1119,5.0
2965,2965,,0,1120,6.0
2966,2966,,0,1121,8.0
2967,2967,,0,1122,7.0
2968,2968,,0,1123,6.0
2969,2969,,0,1124,7.0
2970,2970,,0,1125,9.0
2971,2971,,1,1126,5.0
2972,2972,,0,1127,5.0
2973,2973,,0,1128,6.0
2974,2974,,0,1129,7.0
2975,2975,,7,64,8.0
2976,2976,,1,1079,5.0
2977,2977,,6,1499,6.0
2978,2978,,2,1134,7.0
2979,2979,,0,1130,6.0
2980,2980,,0,1131,6.0
2981,2981,,6,1166,6.0
2982,2982,,4,1499,6.0
2983,2983,,1,1132,6.0
2984,2984,,0,1133,6.0
2985,2985,,1,1134,7.0
2986,2986,,0,1135,7.0
2987,2987,,0,1136,6.0
2988,2988,,1,1137,6.0
2989,2989,,6,668,7.0
2990,2990,,0,1138,6.0
2991,2991,,1,1139,7.0
2992,2992,,0,1140,7.0
2993,2993,,11,855,7.0
2994,2994,,0,1141,7.0
2995,2995,,1,1142,6.0
2996,2996,,1,775,6.0
2997,2997,,0,1143,6.0
2998,2998,,0,1144,6.0
2999,2999,,7,1246,6.0
3000,3000,,2,499,6.0
3001,3001,,0,1145,6.0
3002,3002,,0,1146,5.0
3003,3003,,2,1079,6.0
3004,3004,,8,64,7.0
3005,3005,,1,1195,6.0
3006,3006,,1,499,6.0
3007,3007,,1,1012,6.0
3008,3008,,0,1147,6.0
3009,3009,,0,1148,5.0
3010,3010,,1,1213,5.0
3011,3011,,1,1149,6.0
3012,3012,,1,505,7.0
3013,3013,,0,1150,6.0
3014,3014,,2,1079,7.0
3015,3015,,0,1151,5.0
3016,3016,,1,1268,6.0
3017,3017,,1,1152,5.0
3018,3018,,0,1153,6.0
3019,3019,,7,1012,6.0
3020,3020,,0,1154,5.0
3021,3021,,0,1155,5.0
3022,3022,,2,1246,6.0
3023,3023,,4,505,8.0
3024,3024,,0,1156,5.0
3025,3025,,7,855,6.0
3026,3026,,4,1166,6.0
3027,3027,,0,1157,6.0
3028,3028,,7,949,6.0
3029,3029,,0,1158,6.0
3030,3030,,0,1159,7.0
3031,3031,,1,1160,6.0
3032,3032,,1,1178,7.0
3033,3033,,0,1161,6.0
3034,3034,,4,1162,7.0
3035,3035,,0,1163,6.0
3036,3036,,0,1164,8.0
3037,3037,,5,1079,5.0
3038,3038,,0,1165,6.0
3039,3039,,2,25,7.0
3040,3040,,2,1166,6.0
3041,3041,,0,1167,8.0
3042,3042,,0,1168,7.0
3043,3043,,0,1169,6.0
3044,3044,,3,25,6.0
3045,3045,,2,864,7.0
3046,3046,,2,1170,6.0
3047,3047,,1,1171,7.0
3048,3048,,1,505,6.0
3049,3049,,2,909,5.0
3050,3050,,0,1172,6.0
3051,3051,,4,505,5.0
3052,3052,,0,1173,7.0
3053,3053,,12,1096,4.0
3054,3054,,1,64,5.0
3055,3055,,4,1268,6.0
3056,3056,,1,505,6.0
3057,3057,,2,1192,8.0
3058,3058,,1,1174,6.0
3059,3059,,2,864,6.0
3060,3060,,0,1175,7.0
3061,3061,,0,1176,8.0
3062,3062,,0,1177,6.0
3063,3063,,3,499,6.0
3064,3064,,2,855,6.0
3065,3065,,1,1178,4.0
3066,3066,,0,1179,7.0
3067,3067,,0,1180,4.0
3068,3068,,0,1181,7.0
3069,3069,,1,949,7.0
3070,3070,,2,505,6.0
3071,3071,,0,1182,7.0
3072,3072,,0,1183,5.0
3073,3073,,1,1079,6.0
3074,3074,,1,1671,7.0
3075,3075,,1,1246,7.0
3076,3076,,0,1184,6.0
3077,3077,,0,1185,7.0
3078,3078,,0,1186,7.0
3079,3079,,2,668,4.0
3080,3080,,1,1187,6.0
3081,3081,,0,1188,5.0
3082,3082,,1,1036,6.0
3083,3083,,3,1189,6.0
3084,3084,,0,1190,7.0
3085,3085,,4,864,6.0
3086,3086,,3,909,5.0
3087,3087,,5,855,7.0
3088,3088,,3,1162,6.0
3089,3089,,0,1191,6.0
3090,3090,,3,1192,6.0
3091,3091,,0,1193,7.0
3092,3092,,1,499,6.0
3093,3093,,1,1194,7.0
3094,3094,,11,1195,5.0
3095,3095,,3,64,6.0
3096,3096,,2,928,6.0
3097,3097,,0,1196,5.0
3098,3098,,4,909,6.0
3099,3099,,2,1197,7.0
3100,3100,,0,1198,6.0
3101,3101,,0,1199,6.0
3102,3102,,0,1200,7.0
3103,3103,,0,1201,5.0
3104,3104,,2,864,6.0
3105,3105,,2,1079,6.0
3106,3106,,0,1202,6.0
3107,3107,,0,1203,7.0
3108,3108,,1,98,6.0
3109,3109,,0,1204,6.0
3110,3110,,1,505,6.0
3111,3111,,2,1205,4.0
3112,3112,,0,1206,6.0
3113,3113,,1,1195,6.0
3114,3114,,0,1207,6.0
3115,3115,,0,1208,3.0
3116,3116,,0,1209,5.0
3117,3117,,0,1210,5.0
3118,3118,,0,1211,5.0
3119,3119,,0,1212,6.0
3120,3120,,1,779,5.0
3121,3121,,5,1246,7.0
3122,3122,,2,1213,4.0
3123,3123,,0,1214,6.0
3124,3124,,0,1215,5.0
3125,3125,,1,1216,6.0
3126,3126,,0,1217,6.0
3127,3127,,0,1218,4.0
3128,3128,,0,1219,6.0
3129,3129,,0,1220,7.0
3130,3130,,2,505,6.0
3131,3131,,0,1221,7.0
3132,3132,,0,1222,4.0
3133,3133,,0,1223,4.0
3134,3134,,0,1224,6.0
3135,3135,,0,1225,5.0
3136,3136,,0,1226,7.0
3137,3137,,0,1227,5.0
3138,3138,,0,1228,7.0
3139,3139,,6,1195,6.0
3140,3140,,4,505,6.0
3141,3141,,7,1246,6.0
3142,3142,,0,1229,4.0
3143,3143,,8,1036,7.0
3144,3144,,0,1230,6.0
3145,3145,,0,1231,8.0
3146,3146,,1,1232,5.0
3147,3147,,0,1233,5.0
3148,3148,,0,1234,7.0
3149,3149,,0,1235,7.0
3150,3150,,1,1134,6.0
3151,3151,,2,1025,6.0
3152,3152,,5,1041,7.0
3153,3153,,0,1236,5.0
3154,3154,,0,1237,6.0
3155,3155,,2,949,7.0
3156,3156,,0,1238,7.0
3157,3157,,1,1718,7.0
3158,3158,,1,499,8.0
3159,3159,,0,1239,7.0
3160,3160,,0,1240,6.0
3161,3161,,0,1241,7.0
3162,3162,,6,1036,7.0
3163,3163,,0,1242,6.0
3164,3164,,0,1243,7.0
3165,3165,,0,1244,7.0
3166,3166,,9,949,7.0
3167,3167,,2,1245,6.0
3168,3168,,2,1652,7.0
3169,3169,,1,1246,7.0
3170,3170,,1,1079,5.0
3171,3171,,2,1033,7.0
3172,3172,,5,993,7.0
3173,3173,,3,1246,7.0
3174,3174,,3,1096,7.0
3175,3175,,1,551,5.0
3176,3176,,3,1268,6.0
3177,3177,,5,25,7.0
3178,3178,,0,1247,7.0
3179,3179,,1,1246,6.0
3180,3180,,1,1195,6.0
3181,3181,,5,499,7.0
3182,3182,,2,505,6.0
3183,3183,,0,1248,7.0
3184,3184,,0,1249,6.0
3185,3185,,0,1250,6.0
3186,3186,,0,1251,6.0
3187,3187,,1,928,6.0
3188,3188,,1,1195,7.0
3189,3189,,0,1252,7.0
3190,3190,,0,1253,7.0
3191,3191,,0,1254,5.0
3192,3192,,3,1568,6.0
3193,3193,,0,1255,6.0
3194,3194,,4,855,7.0
3195,3195,,0,1256,5.0
3196,3196,,0,1257,6.0
3197,3197,,1,855,7.0
3198,3198,,2,98,5.0
3199,3199,,0,1258,7.0
3200,3200,,0,1259,6.0
3201,3201,,0,1260,6.0
3202,3202,,2,1261,6.0
3203,3203,,0,1262,5.0
3204,3204,,0,1263,6.0
3205,3205,,0,1264,7.0
3206,3206,,0,1265,8.0
3207,3207,,1,25,6.0
3208,3208,,2,671,8.0
3209,3209,,1,1266,6.0
3210,3210,,2,1166,7.0
3211,3211,,1,64,7.0
3212,3212,,0,1267,7.0
3213,3213,,3,1268,6.0
3214,3214,,0,1269,6.0
3215,3215,,0,1270,6.0
3216,3216,,0,1271,7.0
3217,3217,,1,1272,7.0
3218,3218,,1,1273,7.0
3219,3219,,0,1274,3.0
3220,3220,,0,1275,6.0
3221,3221,,0,1276,7.0
3222,3222,,0,1277,7.0
3223,3223,,1,1718,8.0
3224,3224,,0,1278,7.0
3225,3225,,0,1279,7.0
3226,3226,,1,1126,7.0
3227,3227,,0,1280,7.0
3228,3228,,0,1281,7.0
3229,3229,,0,1282,7.0
3230,3230,,1,2166,7.0
3231,3231,,0,1283,4.0
3232,3232,,15,139,8.0
3233,3233,,3,505,7.0
3234,3234,,0,1284,8.0
3235,3235,,2,819,5.0
3236,3236,,0,1285,7.0
3237,3237,,0,1286,6.0
3238,3238,,4,949,8.0
3239,3239,,4,1166,8.0
3240,3240,,2,855,7.0
3241,3241,,1,241,5.0
3242,3242,,0,1287,7.0
3243,3243,,4,949,7.0
3244,3244,,0,1288,6.0
3245,3245,,1,1079,7.0
3246,3246,,0,1289,5.0
3247,3247,,2,604,6.0
3248,3248,,1,909,6.0
3249,3249,,0,1290,8.0
3250,3250,,3,25,7.0
3251,3251,,6,1036,7.0
3252,3252,,2,1452,6.0
3253,3253,,0,1291,6.0
3254,3254,,2,949,7.0
3255,3255,,0,1292,6.0
3256,3256,,0,1293,5.0
3257,3257,,3,949,7.0
3258,3258,,3,928,6.0
3259,3259,,1,1737,7.0
3260,3260,,3,25,6.0
3261,3261,,0,1294,6.0
3262,3262,,2,499,7.0
3263,3263,,2,1079,7.0
3264,3264,,2,1187,4.0
3265,3265,,2,949,7.0
3266,3266,,0,1295,6.0
3267,3267,,1,1516,5.0
3268,3268,,0,1296,5.0
3269,3269,,0,1297,6.0
3270,3270,,2,499,7.0
3271,3271,,1,1079,7.0
3272,3272,,4,855,7.0
3273,3273,,1,1326,7.0
3274,3274,,1,1266,6.0
3275,3275,,0,1298,6.0
3276,3276,,1,221,7.0
3277,3277,,1,928,7.0
3278,3278,,2,855,7.0
3279,3279,,1,355,7.0
3280,3280,,0,1299,4.0
3281,3281,,0,1300,7.0
3282,3282,,1,499,7.0
3283,3283,,0,1301,6.0
3284,3284,,0,1302,6.0
3285,3285,,1,928,5.0
3286,3286,,2,1166,6.0
3287,3287,,0,1303,7.0
3288,3288,,0,1304,7.0
3289,3289,,12,505,5.0
3290,3290,,1,25,6.0
3291,3291,,0,1305,6.0
3292,3292,,0,1306,7.0
3293,3293,,2,993,6.0
3294,3294,,1,1246,6.0
3295,3295,,0,1307,5.0
3296,3296,,0,1308,8.0
3297,3297,,0,1309,6.0
3298,3298,,0,1310,6.0
3299,3299,,0,1311,5.0
3300,3300,,0,1312,4.0
3301,3301,,1,993,7.0
3302,3302,,0,1313,7.0
3303,3303,,0,1314,6.0
3304,3304,,1,1753,5.0
3305,3305,,0,1315,6.0
3306,3306,,0,1316,4.0
3307,3307,,0,1317,7.0
3308,3308,,0,1318,7.0
3309,3309,,1,1782,7.0
3310,3310,,0,1319,7.0
3311,3311,,3,1568,7.0
3312,3312,,0,1320,6.0
3313,3313,,4,928,7.0
3314,3314,,1,46,6.0
3315,3315,,1,1103,6.0
3316,3316,,0,1321,7.0
3317,3317,,0,1322,5.0
3318,3318,,1,499,4.0
3319,3319,,1,1381,6.0
3320,3320,,9,499,6.0
3321,3321,,2,1012,5.0
3322,3322,,0,1323,7.0
3323,3323,,1,1671,6.0
3324,3324,,1,264,6.0
3325,3325,,0,1324,6.0
3326,3326,,2,806,6.0
3327,3327,,0,1325,6.0
3328,3328,,1,1326,8.0
3329,3329,,1,140,6.0
3330,3330,,0,1327,8.0
3331,3331,,0,1328,6.0
3332,3332,,1,499,7.0
3333,3333,,1,40,4.0
3334,3334,,5,499,7.0
3335,3335,,1,1890,6.0
3336,3336,,0,1329,6.0
3337,3337,,5,1195,8.0
3338,3338,,0,1330,6.0
3339,3339,,0,1331,7.0
3340,3340,,0,1332,7.0
3341,3341,,2,949,6.0
3342,3342,,0,1333,5.0
3343,3343,,7,1036,6.0
3344,3344,,0,1334,7.0
3345,3345,,2,25,7.0
3346,3346,,5,1246,6.0
3347,3347,,1,1012,7.0
3348,3348,,1,1079,7.0
3349,3349,,14,139,7.0
3350,3350,,0,1335,7.0
3351,3351,,4,1036,6.0
3352,3352,,1,775,5.0
3353,3353,,1,420,7.0
3354,3354,,3,949,8.0
3355,3355,,0,1336,4.0
3356,3356,,3,505,6.0
3357,3357,,3,1338,7.0
3358,3358,,0,1337,7.0
3359,3359,,1,325,6.0
3360,3360,,1,1338,6.0
3361,3361,,0,1339,4.0
3362,3362,,0,1340,7.0
3363,3363,,2,505,7.0
3364,3364,,0,1341,6.0
3365,3365,,0,1342,7.0
3366,3366,,0,1343,7.0
3367,3367,,1,505,7.0
3368,3368,,2,1568,6.0
3369,3369,,1,1673,7.0
3370,3370,,0,1344,7.0
3371,3371,,0,1345,4.0
3372,3372,,0,1346,6.0
3373,3373,,0,1347,7.0
3374,3374,,2,1718,7.0
3375,3375,,3,499,6.0
3376,3376,,0,1348,6.0
3377,3377,,0,1349,6.0
3378,3378,,0,1350,6.0
3379,3379,,0,1351,6.0
3380,3380,,1,1592,7.0
3381,3381,,0,1352,6.0
3382,3382,,1,1152,5.0
3383,3383,,1,1079,5.0
3384,3384,,4,909,7.0
3385,3385,,3,189,6.0
3386,3386,,2,744,7.0
3387,3387,,0,1353,6.0
3388,3388,,0,1354,6.0
3389,3389,,0,1355,3.0
3390,3390,,0,1356,7.0
3391,3391,,0,1357,6.0
3392,3392,,5,64,6.0
3393,3393,,0,1358,8.0
3394,3394,,1,1246,7.0
3395,3395,,3,1012,6.0
3396,3396,,0,1359,7.0
3397,3397,,0,1360,6.0
3398,3398,,1,864,6.0
3399,3399,,1,25,7.0
3400,3400,,2,1543,6.0
3401,3401,,0,1361,5.0
3402,3402,,0,1362,5.0
3403,3403,,0,1363,7.0
3404,3404,,1,354,7.0
3405,3405,,0,1364,7.0
3406,3406,,3,505,7.0
3407,3407,,2,1554,6.0
3408,3408,,0,1365,7.0
3409,3409,,1,1568,6.0
3410,3410,,0,1366,6.0
3411,3411,,0,1367,7.0
3412,3412,,0,1368,6.0
3413,3413,,0,1369,6.0
3414,3414,,0,1370,8.0
3415,3415,,0,1371,6.0
3416,3416,,6,855,5.0
3417,3417,,1,1094,8.0
3418,3418,,0,1372,6.0
3419,3419,,0,1373,5.0
3420,3420,,7,949,7.0
3421,3421,,0,1374,7.0
3422,3422,,0,1375,6.0
3423,3423,,1,1568,7.0
3424,3424,,0,1376,6.0
3425,3425,,0,1377,7.0
3426,3426,,2,993,5.0
3427,3427,,0,1378,7.0
3428,3428,,1,590,4.0
3429,3429,,0,1379,7.0
3430,3430,,0,1380,7.0
3431,3431,,3,855,7.0
3432,3432,,1,1381,8.0
3433,3433,,0,1382,7.0
3434,3434,,0,1383,7.0
3435,3435,,1,949,7.0
3436,3436,,0,1384,7.0
3437,3437,,0,1385,6.0
3438,3438,,1,855,8.0
3439,3439,,5,505,7.0
3440,3440,,0,1386,7.0
3441,3441,,2,855,7.0
3442,3442,,0,1387,7.0
3443,3443,,5,64,7.0
3444,3444,,0,1388,7.0
3445,3445,,5,1166,8.0
3446,3446,,3,1652,7.0
3447,3447,,2,1134,7.0
3448,3448,,0,1389,7.0
3449,3449,,0,1390,7.0
3450,3450,,0,1391,7.0
3451,3451,,0,1392,7.0
3452,3452,,4,1268,7.0
3453,3453,,4,949,7.0
3454,3454,,2,25,8.0
3455,3455,,1,1452,6.0
3456,3456,,0,1393,6.0
3457,3457,,2,1012,7.0
3458,3458,,1,1766,6.0
3459,3459,,4,1063,7.0
3460,3460,,1,1568,7.0
3461,3461,,3,949,6.0
3462,3462,,0,1394,4.0
3463,3463,,0,1395,6.0
3464,3464,,7,1063,7.0
3465,3465,,3,64,6.0
3466,3466,,1,246,7.0
3467,3467,,1,958,5.0
3468,3468,,0,1396,7.0
3469,3469,,1,1474,5.0
3470,3470,,0,1397,7.0
3471,3471,,0,1398,8.0
3472,3472,,3,1166,7.0
3473,3473,,5,1499,6.0
3474,3474,,2,25,6.0
3475,3475,,3,1195,6.0
3476,3476,,1,505,7.0
3477,3477,,1,98,7.0
3478,3478,,0,1399,5.0
3479,3479,,0,1400,7.0
3480,3480,,2,855,7.0
3481,3481,,0,1401,5.0
3482,3482,,1,1246,6.0
3483,3483,,0,1402,6.0
3484,3484,,0,1403,7.0
3485,3485,,0,1404,7.0
3486,3486,,0,1405,6.0
3487,3487,,4,1499,7.0
3488,3488,,0,1406,6.0
3489,3489,,0,1407,6.0
3490,3490,,3,1606,8.0
3491,3491,,0,1408,6.0
3492,3492,,1,1195,7.0
3493,3493,,0,1409,7.0
3494,3494,,0,1410,5.0
3495,3495,,0,1411,5.0
3496,3496,,0,1412,6.0
3497,3497,,2,928,6.0
3498,3498,,1,489,5.0
3499,3499,,0,1413,6.0
3500,3500,,5,855,7.0
3501,3501,,1,949,6.0
3502,3502,,2,505,5.0
3503,3503,,0,1414,8.0
3504,3504,,1,25,7.0
3505,3505,,0,1415,5.0
3506,3506,,3,1195,5.0
3507,3507,,1,499,6.0
3508,3508,,0,1416,6.0
3509,3509,,0,1417,5.0
3510,3510,,0,1418,8.0
3511,3511,,0,1419,7.0
3512,3512,,0,1420,7.0
3513,3513,,0,1421,6.0
3514,3514,,0,1422,7.0
3515,3515,,0,1423,5.0
3516,3516,,0,1424,7.0
3517,3517,,0,1425,6.0
3518,3518,,0,1426,7.0
3519,3519,,1,499,10.0
3520,3520,,0,1427,6.0
3521,3521,,0,1428,6.0
3522,3522,,0,1429,4.0
3523,3523,,0,1430,5.0
3524,3524,,1,1774,6.0
3525,3525,,0,1431,4.0
3526,3526,,3,1134,8.0
3527,3527,,2,103,7.0
3528,3528,,2,1568,6.0
3529,3529,,0,1432,7.0
3530,3530,,0,1433,6.0
3531,3531,,0,1434,7.0
3532,3532,,3,1079,7.0
3533,3533,,3,855,6.0
3534,3534,,0,1435,3.0
3535,3535,,0,1436,8.0
3536,3536,,0,1437,6.0
3537,3537,,0,1438,6.0
3538,3538,,4,949,8.0
3539,3539,,2,949,5.0
3540,3540,,0,1439,7.0
3541,3541,,0,1440,7.0
3542,3542,,0,1441,5.0
3543,3543,,0,1442,7.0
3544,3544,,0,1443,6.0
3545,3545,,5,1166,6.0
3546,3546,,2,499,5.0
3547,3547,,2,1824,7.0
3548,3548,,0,1444,7.0
3549,3549,,0,1445,6.0
3550,3550,,0,1446,7.0
3551,3551,,1,993,6.0
3552,3552,,0,1447,7.0
3553,3553,,0,1448,5.0
3554,3554,,3,499,7.0
3555,3555,,4,1499,6.0
3556,3556,,0,1449,7.0
3557,3557,,2,1095,6.0
3558,3558,,0,1450,6.0
3559,3559,,1,1650,6.0
3560,3560,,0,1451,5.0
3561,3561,,3,1452,7.0
3562,3562,,0,1453,8.0
3563,3563,,0,1454,5.0
3564,3564,,2,1666,6.0
3565,3565,,0,1455,7.0
3566,3566,,0,1456,5.0
3567,3567,,0,1457,7.0
3568,3568,,0,1458,7.0
3569,3569,,1,1650,5.0
3570,3570,,1,1603,8.0
3571,3571,,1,1568,8.0
3572,3572,,0,1459,5.0
3573,3573,,1,993,8.0
3574,3574,,0,1460,6.0
3575,3575,,8,64,7.0
3576,3576,,0,1461,7.0
3577,3577,,9,1063,7.0
3578,3578,,1,1195,5.0
3579,3579,,0,1462,7.0
3580,3580,,0,1463,5.0
3581,3581,,2,505,6.0
3582,3582,,0,1464,7.0
3583,3583,,9,499,6.0
3584,3584,,0,1465,7.0
3585,3585,,1,2143,6.0
3586,3586,,0,1466,6.0
3587,3587,,0,1467,5.0
3588,3588,,0,1468,6.0
3589,3589,,1,98,8.0
3590,3590,,1,1666,6.0
3591,3591,,1,614,6.0
3592,3592,,0,1469,5.0
3593,3593,,1,773,6.0
3594,3594,,0,1470,5.0
3595,3595,,0,1471,5.0
3596,3596,,2,1195,7.0
3597,3597,,9,855,8.0
3598,3598,,0,1472,4.0
3599,3599,,0,1473,7.0
3600,3600,,1,1474,6.0
3601,3601,,0,1475,6.0
3602,3602,,0,1476,7.0
3603,3603,,1,1606,6.0
3604,3604,,0,1477,5.0
3605,3605,,4,1079,7.0
3606,3606,,0,1478,7.0
3607,3607,,0,1479,6.0
3608,3608,,0,1480,5.0
3609,3609,,4,949,4.0
3610,3610,,4,1268,6.0
3611,3611,,0,1481,6.0
3612,3612,,2,1268,5.0
3613,3613,,0,1482,6.0
3614,3614,,3,499,6.0
3615,3615,,1,969,7.0
3616,3616,,4,1036,7.0
3617,3617,,1,1499,5.0
3618,3618,,3,1036,6.0
3619,3619,,0,1483,7.0
3620,3620,,8,668,7.0
3621,3621,,2,949,7.0
3622,3622,,0,1484,8.0
3623,3623,,6,505,6.0
3624,3624,,0,1485,8.0
3625,3625,,2,139,5.0
3626,3626,,0,1486,6.0
3627,3627,,2,779,7.0
3628,3628,,0,1487,7.0
3629,3629,,1,1575,7.0
3630,3630,,0,1488,5.0
3631,3631,,0,1489,7.0
3632,3632,,0,1490,5.0
3633,3633,,0,1491,6.0
3634,3634,,0,1492,6.0
3635,3635,,1,4,7.0
3636,3636,,0,1493,6.0
3637,3637,,3,505,7.0
3638,3638,,2,205,7.0
3639,3639,,2,1750,6.0
3640,3640,,2,499,7.0
3641,3641,,0,1494,6.0
3642,3642,,1,809,4.0
3643,3643,,5,505,7.0
3644,3644,,2,1041,6.0
3645,3645,,0,1495,6.0
3646,3646,,0,1496,7.0
3647,3647,,0,1497,7.0
3648,3648,,1,551,7.0
3649,3649,,2,499,6.0
3650,3650,,0,1498,7.0
3651,3651,,5,1499,6.0
3652,3652,,0,1500,5.0
3653,3653,,0,1501,6.0
3654,3654,,0,1502,6.0
3655,3655,,0,1503,4.0
3656,3656,,0,1504,4.0
3657,3657,,0,1505,7.0
3658,3658,,0,1506,6.0
3659,3659,,0,1507,6.0
3660,3660,,2,1103,3.0
3661,3661,,0,1508,7.0
3662,3662,,0,1509,7.0
3663,3663,,0,1510,3.0
3664,3664,,0,1511,6.0
3665,3665,,0,1512,5.0
3666,3666,,0,1513,5.0
3667,3667,,0,1514,4.0
3668,3668,,0,1515,6.0
3669,3669,,2,1516,0.0
3670,3670,,0,1517,0.0
3671,3671,,1,64,5.0
3672,3672,,0,1518,4.0
3673,3673,,0,1519,7.0
3674,3674,,0,1520,7.0
3675,3675,,5,505,7.0
3676,3676,,0,1521,6.0
3677,3677,,0,1522,6.0
3678,3678,,0,1523,6.0
3679,3679,,1,1162,7.0
3680,3680,,0,1524,6.0
3681,3681,,0,1525,6.0
3682,3682,,0,1526,6.0
3683,3683,,0,1527,6.0
3684,3684,,1,1606,7.0
3685,3685,,0,1528,6.0
3686,3686,,0,1529,5.0
3687,3687,,0,1530,5.0
3688,3688,,0,1531,7.0
3689,3689,,0,1532,1.0
3690,3690,,0,1533,7.0
3691,3691,,0,1534,6.0
3692,3692,,1,566,6.0
3693,3693,,0,1535,6.0
3694,3694,,1,1205,7.0
3695,3695,,0,1536,6.0
3696,3696,,1,855,7.0
3697,3697,,1,1093,7.0
3698,3698,,1,829,7.0
3699,3699,,2,1079,7.0
3700,3700,,0,1537,7.0
3701,3701,,1,1192,8.0
3702,3702,,0,1538,6.0
3703,3703,,0,1539,7.0
3704,3704,,1,64,7.0
3705,3705,,2,1784,6.0
3706,3706,,3,64,8.0
3707,3707,,0,1540,6.0
3708,3708,,0,1541,8.0
3709,3709,,2,1103,7.0
3710,3710,,1,528,6.0
3711,3711,,1,1681,7.0
3712,3712,,0,1542,6.0
3713,3713,,2,1088,6.0
3714,3714,,1,1543,7.0
3715,3715,,0,1544,7.0
3716,3716,,0,1545,8.0
3717,3717,,1,695,5.0
3718,3718,,0,1546,5.0
3719,3719,,3,1166,8.0
3720,3720,,0,1547,7.0
3721,3721,,3,1134,7.0
3722,3722,,0,1548,7.0
3723,3723,,0,1549,8.0
3724,3724,,0,1550,6.0
3725,3725,,0,1551,6.0
3726,3726,,2,499,7.0
3727,3727,,2,98,7.0
3728,3728,,0,1552,7.0
3729,3729,,2,1718,7.0
3730,3730,,0,1553,6.0
3731,3731,,2,1554,6.0
3732,3732,,1,1194,7.0
3733,3733,,0,1555,6.0
3734,3734,,2,855,7.0
3735,3735,,1,990,6.0
3736,3736,,0,1556,5.0
3737,3737,,0,1557,8.0
3738,3738,,1,928,7.0
3739,3739,,3,1079,8.0
3740,3740,,1,1889,7.0
3741,3741,,0,1558,7.0
3742,3742,,1,1632,5.0
3743,3743,,0,1559,7.0
3744,3744,,0,1560,5.0
3745,3745,,1,505,7.0
3746,3746,,0,1561,4.0
3747,3747,,0,1562,6.0
3748,3748,,3,1012,7.0
3749,3749,,1,1892,7.0
3750,3750,,0,1563,8.0
3751,3751,,0,1564,6.0
