Id,Label,timeset,degree,modularity_class,vote_average0
1065,1065,,1,317,6.0
1066,1066,,0,114,6.0
1067,1067,,4,220,6.0
1068,1068,,0,115,7.0
1069,1069,,0,116,4.0
1070,1070,,3,222,6.0
1071,1071,,6,281,7.0
1072,1072,,4,553,6.0
1073,1073,,26,134,6.0
1074,1074,,15,445,6.0
1075,1075,,1,493,6.0
1076,1076,,15,225,6.0
1077,1077,,4,199,6.0
1078,1078,,2,445,6.0
1079,1079,,0,117,7.0
1080,1080,,2,264,7.0
1081,1081,,5,40,7.0
1082,1082,,9,134,6.0
1083,1083,,1,225,5.0
1084,1084,,2,351,5.0
1085,1085,,13,308,6.0
1086,1086,,2,308,5.0
1087,1087,,7,267,7.0
1088,1088,,0,118,6.0
1089,1089,,3,495,5.0
1090,1090,,1,119,6.0
1091,1091,,12,493,7.0
1092,1092,,6,425,7.0
1093,1093,,7,134,6.0
1094,1094,,14,650,6.0
1095,1095,,4,293,7.0
1096,1096,,3,351,5.0
1097,1097,,10,293,6.0
1098,1098,,6,64,6.0
1099,1099,,2,134,4.0
1100,1100,,3,600,6.0
1101,1101,,0,120,2.0
1102,1102,,18,425,7.0
1103,1103,,8,100,7.0
1104,1104,,4,308,6.0
1105,1105,,13,187,7.0
1106,1106,,6,134,6.0
1107,1107,,6,100,6.0
1108,1108,,1,121,7.0
1109,1109,,1,442,6.0
1110,1110,,27,325,6.0
1111,1111,,2,208,6.0
1112,1112,,7,293,7.0
1113,1113,,3,308,6.0
1114,1114,,3,351,7.0
1115,1115,,2,199,5.0
1116,1116,,3,224,7.0
1117,1117,,3,509,7.0
1118,1118,,9,411,6.0
1119,1119,,4,187,7.0
1120,1120,,5,420,7.0
1121,1121,,19,180,7.0
1122,1122,,2,130,6.0
1123,1123,,2,591,5.0
1124,1124,,3,177,7.0
1125,1125,,0,122,7.0
1126,1126,,6,281,6.0
1127,1127,,2,123,6.0
1128,1128,,2,100,7.0
1129,1129,,2,227,6.0
1130,1130,,4,65,5.0
1131,1131,,8,224,6.0
1132,1132,,4,199,6.0
1133,1133,,7,318,6.0
1134,1134,,0,124,4.0
1135,1135,,6,264,7.0
1136,1136,,2,293,7.0
1137,1137,,1,309,5.0
1138,1138,,15,361,6.0
1139,1139,,0,125,6.0
1140,1140,,1,227,7.0
1141,1141,,4,293,7.0
1142,1142,,0,126,5.0
1143,1143,,4,227,7.0
1144,1144,,0,127,5.0
1145,1145,,13,100,8.0
1146,1146,,15,361,6.0
1147,1147,,3,422,6.0
1148,1148,,2,224,7.0
1149,1149,,13,293,7.0
1150,1150,,14,191,7.0
1151,1151,,3,411,6.0
1152,1152,,11,239,7.0
1153,1153,,6,495,6.0
1154,1154,,8,293,5.0
1155,1155,,1,325,5.0
1156,1156,,12,180,7.0
1157,1157,,43,220,6.0
1158,1158,,9,180,7.0
1159,1159,,9,267,7.0
1160,1160,,5,560,7.0
1161,1161,,6,264,7.0
1162,1162,,3,220,6.0
1163,1163,,9,160,5.0
1164,1164,,14,325,6.0
1165,1165,,11,239,7.0
1166,1166,,12,220,6.0
1167,1167,,3,425,7.0
1168,1168,,5,425,7.0
1169,1169,,5,227,7.0
1170,1170,,7,534,7.0
1171,1171,,1,248,5.0
1172,1172,,2,100,7.0
1173,1173,,3,267,7.0
1174,1174,,13,311,6.0
1175,1175,,0,128,7.0
1176,1176,,9,293,7.0
1177,1177,,21,325,7.0
1178,1178,,0,129,6.0
1179,1179,,2,130,7.0
1180,1180,,7,248,6.0
1181,1181,,12,493,8.0
1182,1182,,5,308,5.0
1183,1183,,3,267,6.0
1184,1184,,4,509,6.0
1185,1185,,3,191,6.0
1186,1186,,3,351,5.0
1187,1187,,27,439,7.0
1188,1188,,4,325,6.0
1189,1189,,4,194,6.0
1190,1190,,6,534,6.0
1191,1191,,10,134,6.0
1192,1192,,1,325,5.0
1193,1193,,4,222,7.0
1194,1194,,1,220,7.0
1195,1195,,8,225,7.0
1196,1196,,8,100,8.0
1197,1197,,7,311,6.0
1198,1198,,0,131,6.0
1199,1199,,2,445,7.0
1200,1200,,5,224,6.0
1201,1201,,3,445,6.0
1202,1202,,7,445,6.0
1203,1203,,5,100,6.0
1204,1204,,1,553,7.0
1205,1205,,16,199,6.0
1206,1206,,1,132,7.0
1207,1207,,0,133,6.0
1208,1208,,15,414,7.0
1209,1209,,14,181,7.0
1210,1210,,15,225,6.0
1211,1211,,28,439,7.0
1212,1212,,25,134,6.0
1213,1213,,10,351,5.0
1214,1214,,7,181,5.0
1215,1215,,2,534,6.0
1216,1216,,2,180,6.0
1217,1217,,5,420,7.0
1218,1218,,3,191,5.0
1219,1219,,10,325,6.0
1220,1220,,10,180,6.0
1221,1221,,3,493,7.0
1222,1222,,3,363,5.0
1223,1223,,6,248,5.0
1224,1224,,4,351,6.0
1225,1225,,4,495,5.0
1226,1226,,2,267,7.0
1227,1227,,11,248,6.0
1228,1228,,39,220,6.0
1229,1229,,1,229,6.0
1230,1230,,3,222,5.0
1231,1231,,17,425,7.0
1232,1232,,1,420,6.0
1233,1233,,1,40,6.0
1234,1234,,1,137,6.0
1235,1235,,9,220,7.0
1236,1236,,8,445,5.0
1237,1237,,5,220,5.0
1238,1238,,0,135,5.0
1239,1239,,7,134,5.0
1240,1240,,1,199,6.0
1241,1241,,3,318,6.0
1242,1242,,13,325,5.0
1243,1243,,8,379,7.0
1244,1244,,9,267,6.0
1245,1245,,2,110,7.0
1246,1246,,1,411,7.0
1247,1247,,3,226,6.0
1248,1248,,3,411,6.0
1249,1249,,3,351,5.0
1250,1250,,8,134,6.0
1251,1251,,2,495,5.0
1252,1252,,2,136,7.0
1253,1253,,3,420,6.0
1254,1254,,2,314,5.0
1255,1255,,4,325,7.0
1256,1256,,1,224,4.0
1257,1257,,5,187,8.0
1258,1258,,7,308,6.0
1259,1259,,6,351,6.0
1260,1260,,2,227,8.0
1261,1261,,4,229,6.0
1262,1262,,9,180,6.0
1263,1263,,3,220,7.0
1264,1264,,2,181,6.0
1265,1265,,1,729,3.0
1266,1266,,7,425,6.0
1267,1267,,1,308,6.0
1268,1268,,6,160,6.0
1269,1269,,1,267,5.0
1270,1270,,1,293,4.0
1271,1271,,1,231,7.0
1272,1272,,7,411,6.0
1273,1273,,1,137,5.0
1274,1274,,11,180,5.0
1275,1275,,6,267,7.0
1276,1276,,6,445,6.0
1277,1277,,1,100,5.0
1278,1278,,6,325,6.0
1279,1279,,0,138,5.0
1280,1280,,3,351,7.0
1281,1281,,1,199,6.0
1282,1282,,2,509,7.0
1283,1283,,10,227,7.0
1284,1284,,0,139,6.0
1285,1285,,0,140,4.0
1286,1286,,5,325,7.0
1287,1287,,1,267,7.0
1288,1288,,0,141,6.0
1289,1289,,5,325,7.0
1290,1290,,0,142,8.0
1291,1291,,4,220,7.0
1292,1292,,1,509,6.0
1293,1293,,6,293,7.0
1294,1294,,2,1,7.0
1295,1295,,4,222,5.0
1296,1296,,1,143,5.0
1297,1297,,6,181,6.0
1298,1298,,3,267,7.0
1299,1299,,5,308,6.0
1300,1300,,4,509,6.0
1301,1301,,3,445,6.0
1302,1302,,21,445,5.0
1303,1303,,0,144,6.0
1304,1304,,3,293,6.0
1305,1305,,9,100,7.0
1306,1306,,0,145,7.0
1307,1307,,7,201,7.0
1308,1308,,5,293,6.0
1309,1309,,2,445,6.0
1310,1310,,5,243,5.0
1311,1311,,5,325,6.0
1312,1312,,3,229,6.0
1313,1313,,5,425,6.0
1314,1314,,12,293,6.0
1315,1315,,9,308,6.0
1316,1316,,1,189,7.0
1317,1317,,5,267,6.0
1318,1318,,10,311,8.0
1319,1319,,4,325,6.0
1320,1320,,1,671,6.0
1321,1321,,4,134,5.0
1322,1322,,0,146,6.0
1323,1323,,3,337,7.0
1324,1324,,1,147,4.0
1325,1325,,5,411,7.0
1326,1326,,15,361,6.0
1327,1327,,1,422,7.0
1328,1328,,14,180,7.0
1329,1329,,4,225,6.0
1330,1330,,17,227,7.0
1331,1331,,0,148,6.0
1332,1332,,16,267,8.0
1333,1333,,4,337,8.0
1334,1334,,11,160,5.0
1335,1335,,0,149,6.0
1336,1336,,25,411,7.0
1337,1337,,4,187,6.0
1338,1338,,15,191,7.0
1339,1339,,6,199,6.0
1340,1340,,3,422,7.0
1341,1341,,0,150,5.0
1342,1342,,14,495,7.0
1343,1343,,1,439,6.0
1344,1344,,38,220,6.0
1345,1345,,8,553,7.0
1346,1346,,2,414,5.0
1347,1347,,7,180,6.0
1348,1348,,2,98,5.0
1349,1349,,9,201,6.0
1350,1350,,9,100,6.0
1351,1351,,4,199,6.0
1352,1352,,4,264,8.0
1353,1353,,1,151,5.0
1354,1354,,2,179,5.0
1355,1355,,3,591,5.0
1356,1356,,20,220,7.0
1357,1357,,0,152,7.0
1358,1358,,8,229,6.0
1359,1359,,24,293,7.0
1360,1360,,2,153,6.0
1361,1361,,11,134,6.0
1362,1362,,5,40,7.0
1363,1363,,13,293,6.0
1364,1364,,7,311,7.0
1365,1365,,7,227,7.0
1366,1366,,7,422,7.0
1367,1367,,6,134,6.0
1368,1368,,7,311,6.0
1369,1369,,19,379,7.0
1370,1370,,4,509,7.0
1371,1371,,4,420,6.0
1372,1372,,2,374,6.0
1373,1373,,5,534,7.0
1374,1374,,22,134,8.0
1375,1375,,11,222,6.0
1376,1376,,11,201,6.0
1377,1377,,8,318,6.0
1378,1378,,3,325,7.0
1379,1379,,3,180,6.0
1380,1380,,6,351,6.0
1381,1381,,6,351,7.0
1382,1382,,1,411,6.0
1383,1383,,1,403,7.0
1384,1384,,1,760,7.0
1385,1385,,4,194,6.0
1386,1386,,5,40,7.0
1387,1387,,11,650,7.0
1388,1388,,4,420,6.0
1389,1389,,3,181,5.0
1390,1390,,0,154,6.0
1391,1391,,17,220,5.0
1392,1392,,8,181,5.0
1393,1393,,4,248,6.0
1394,1394,,6,64,7.0
1395,1395,,7,325,6.0
1396,1396,,10,318,7.0
1397,1397,,17,227,6.0
1398,1398,,10,325,5.0
1399,1399,,6,248,7.0
1400,1400,,0,155,6.0
1401,1401,,3,181,6.0
1402,1402,,5,445,5.0
1403,1403,,2,546,7.0
1404,1404,,0,156,4.0
1405,1405,,5,425,8.0
1406,1406,,5,187,6.0
1407,1407,,11,225,6.0
1408,1408,,4,100,7.0
1409,1409,,15,414,6.0
1410,1410,,3,229,6.0
1411,1411,,1,157,5.0
1412,1412,,7,239,6.0
1413,1413,,2,222,6.0
1414,1414,,0,158,6.0
1415,1415,,0,159,6.0
1416,1416,,10,160,6.0
1417,1417,,9,445,5.0
1418,1418,,12,414,6.0
1419,1419,,0,161,6.0
1420,1420,,6,100,6.0
1421,1421,,12,308,6.0
1422,1422,,2,454,6.0
1423,1423,,1,633,6.0
1424,1424,,5,100,7.0
1425,1425,,6,420,6.0
1426,1426,,0,162,5.0
1427,1427,,19,318,7.0
1428,1428,,4,160,5.0
1429,1429,,2,267,6.0
1430,1430,,13,325,5.0
1431,1431,,3,100,6.0
1432,1432,,37,220,5.0
1433,1433,,2,248,7.0
1434,1434,,7,293,6.0
1435,1435,,4,199,6.0
1436,1436,,4,199,5.0
1437,1437,,0,163,5.0
1438,1438,,0,164,6.0
1439,1439,,3,411,6.0
1440,1440,,0,165,6.0
1441,1441,,3,363,7.0
1442,1442,,18,318,6.0
1443,1443,,6,199,6.0
1444,1444,,3,361,7.0
1445,1445,,2,351,5.0
1446,1446,,7,267,7.0
1447,1447,,0,166,5.0
1448,1448,,3,325,6.0
1449,1449,,6,227,5.0
1450,1450,,0,167,6.0
1451,1451,,36,220,5.0
1452,1452,,12,239,7.0
1453,1453,,3,325,5.0
1454,1454,,7,267,7.0
1455,1455,,14,134,7.0
1456,1456,,5,293,8.0
1457,1457,,11,180,7.0
1458,1458,,3,134,6.0
1459,1459,,0,168,7.0
1460,1460,,0,169,7.0
1461,1461,,7,293,7.0
1462,1462,,7,293,7.0
1463,1463,,3,495,6.0
1464,1464,,2,264,0.0
1465,1465,,1,170,7.0
1466,1466,,1,291,5.0
1467,1467,,21,379,7.0
1468,1468,,5,179,7.0
1469,1469,,15,180,5.0
1470,1470,,10,411,5.0
1471,1471,,4,280,8.0
1472,1472,,6,411,7.0
1473,1473,,2,229,5.0
1474,1474,,1,267,5.0
1475,1475,,1,171,5.0
1476,1476,,2,199,7.0
1477,1477,,1,311,7.0
1478,1478,,9,201,7.0
1479,1479,,3,325,5.0
1480,1480,,3,308,6.0
1481,1481,,0,172,6.0
1482,1482,,0,173,5.0
1483,1483,,0,174,7.0
1484,1484,,5,351,5.0
1485,1485,,0,175,5.0
1486,1486,,0,176,6.0
1487,1487,,2,325,7.0
1488,1488,,3,351,6.0
1489,1489,,5,64,6.0
1490,1490,,3,439,8.0
1491,1491,,4,361,6.0
1492,1492,,1,510,7.0
1493,1493,,3,1063,5.0
1494,1494,,6,445,6.0
1495,1495,,5,267,6.0
1496,1496,,6,308,5.0
1497,1497,,8,134,7.0
1498,1498,,2,699,6.0
1499,1499,,3,177,7.0
1500,1500,,15,361,6.0
1501,1501,,2,411,6.0
1502,1502,,3,411,7.0
1503,1503,,1,325,6.0
1504,1504,,0,178,6.0
1505,1505,,9,308,5.0
1506,1506,,3,179,7.0
1507,1507,,19,100,7.0
1508,1508,,19,180,6.0
1509,1509,,1,227,7.0
1510,1510,,25,439,6.0
1511,1511,,2,445,6.0
1512,1512,,17,425,7.0
1513,1513,,4,351,6.0
1514,1514,,8,293,6.0
1515,1515,,5,199,6.0
1516,1516,,21,379,7.0
1517,1517,,0,182,6.0
1518,1518,,6,351,4.0
1519,1519,,7,201,5.0
1520,1520,,0,183,5.0
1521,1521,,2,184,7.0
1522,1522,,1,588,7.0
1523,1523,,10,40,6.0
1524,1524,,0,185,5.0
1525,1525,,3,186,8.0
1526,1526,,1,509,6.0
1527,1527,,11,308,7.0
1528,1528,,4,351,6.0
1529,1529,,20,224,7.0
1530,1530,,12,239,7.0
1531,1531,,4,224,6.0
1532,1532,,9,187,8.0
1533,1533,,5,100,6.0
1534,1534,,4,100,6.0
1535,1535,,6,222,7.0
1536,1536,,1,187,6.0
1537,1537,,4,293,6.0
1538,1538,,12,293,7.0
1539,1539,,12,181,6.0
1540,1540,,2,445,6.0
1541,1541,,1,229,8.0
1542,1542,,6,180,7.0
1543,1543,,0,188,7.0
1544,1544,,2,220,6.0
1545,1545,,4,351,7.0
1546,1546,,15,495,7.0
1547,1547,,1,189,7.0
1548,1548,,2,422,6.0
1549,1549,,11,293,7.0
1550,1550,,6,625,6.0
1551,1551,,16,445,7.0
1552,1552,,2,625,7.0
1553,1553,,8,264,8.0
1554,1554,,1,267,7.0
1555,1555,,0,190,7.0
1556,1556,,14,414,8.0
1557,1557,,14,414,8.0
1558,1558,,7,308,6.0
1559,1559,,15,191,8.0
1560,1560,,2,191,6.0
1561,1561,,4,534,6.0
1562,1562,,0,192,6.0
1563,1563,,8,100,6.0
1564,1564,,6,267,7.0
1565,1565,,5,509,7.0
1566,1566,,16,509,7.0
1567,1567,,3,222,6.0
1568,1568,,2,193,7.0
1569,1569,,9,425,5.0
1570,1570,,1,214,6.0
1571,1571,,2,422,6.0
1572,1572,,4,194,6.0
1573,1573,,9,420,7.0
1574,1574,,0,195,6.0
1575,1575,,3,224,6.0
1576,1576,,4,293,6.0
1577,1577,,37,220,5.0
1578,1578,,5,293,6.0
1579,1579,,21,379,7.0
1580,1580,,0,196,6.0
1581,1581,,1,325,7.0
1582,1582,,1,325,6.0
1583,1583,,20,134,6.0
1584,1584,,3,308,6.0
1585,1585,,5,181,6.0
1586,1586,,6,224,6.0
1587,1587,,0,197,7.0
1588,1588,,16,180,7.0
1589,1589,,4,411,5.0
1590,1590,,7,225,7.0
1591,1591,,5,293,7.0
1592,1592,,12,267,6.0
1593,1593,,10,248,5.0
1594,1594,,9,293,7.0
1595,1595,,2,351,7.0
1596,1596,,2,113,7.0
1597,1597,,6,180,7.0
1598,1598,,22,318,6.0
1599,1599,,5,509,7.0
1600,1600,,1,198,7.0
1601,1601,,3,191,7.0
1602,1602,,4,439,6.0
1603,1603,,2,227,7.0
1604,1604,,4,199,6.0
1605,1605,,2,100,7.0
1606,1606,,4,311,4.0
1607,1607,,10,293,7.0
1608,1608,,1,200,6.0
1609,1609,,4,201,7.0
1610,1610,,4,225,7.0
1611,1611,,1,560,4.0
1612,1612,,17,100,6.0
1613,1613,,2,180,6.0
1614,1614,,3,191,7.0
1615,1615,,3,351,7.0
1616,1616,,3,220,5.0
1617,1617,,8,293,7.0
1618,1618,,12,40,6.0
1619,1619,,0,202,6.0
1620,1620,,15,361,7.0
1621,1621,,0,203,4.0
1622,1622,,3,311,6.0
1623,1623,,3,40,6.0
1624,1624,,2,123,6.0
1625,1625,,7,318,5.0
1626,1626,,8,181,5.0
1627,1627,,3,318,6.0
1628,1628,,0,204,6.0
1629,1629,,0,205,5.0
1630,1630,,4,194,6.0
1631,1631,,11,180,5.0
1632,1632,,18,293,7.0
1633,1633,,1,348,5.0
1634,1634,,1,325,6.0
1635,1635,,16,180,6.0
1636,1636,,0,206,5.0
1637,1637,,7,225,5.0
1638,1638,,13,267,7.0
1639,1639,,4,199,6.0
1640,1640,,4,264,7.0
1641,1641,,5,445,6.0
1642,1642,,4,325,6.0
1643,1643,,16,224,5.0
1644,1644,,7,411,6.0
1645,1645,,0,207,5.0
1646,1646,,11,201,5.0
1647,1647,,2,208,7.0
1648,1648,,3,227,6.0
1649,1649,,3,267,6.0
1650,1650,,4,420,4.0
1651,1651,,12,264,5.0
1652,1652,,3,351,3.0
1653,1653,,0,209,6.0
1654,1654,,3,351,5.0
1655,1655,,0,210,6.0
1656,1656,,0,211,5.0
1657,1657,,7,227,7.0
1658,1658,,5,308,6.0
1659,1659,,0,212,7.0
1660,1660,,18,220,6.0
1661,1661,,4,199,6.0
1662,1662,,6,267,7.0
1663,1663,,5,311,8.0
1664,1664,,0,213,6.0
1665,1665,,2,673,7.0
1666,1666,,12,264,6.0
1667,1667,,1,277,5.0
1668,1668,,1,214,6.0
1669,1669,,0,215,5.0
1670,1670,,1,351,5.0
1671,1671,,1,456,7.0
1672,1672,,0,216,5.0
1673,1673,,1,299,6.0
1674,1674,,9,411,5.0
1675,1675,,2,227,6.0
1676,1676,,5,308,6.0
1677,1677,,3,225,7.0
1678,1678,,1,325,3.0
1679,1679,,0,217,6.0
1680,1680,,0,218,6.0
1681,1681,,2,311,7.0
1682,1682,,6,311,6.0
1683,1683,,2,220,7.0
1684,1684,,4,509,7.0
1685,1685,,13,181,6.0
1686,1686,,11,180,6.0
1687,1687,,16,267,7.0
1688,1688,,2,253,7.0
1689,1689,,3,591,5.0
1690,1690,,5,311,6.0
1691,1691,,1,308,7.0
1692,1692,,4,100,6.0
1693,1693,,0,219,5.0
1694,1694,,2,493,7.0
1695,1695,,2,100,7.0
1696,1696,,9,180,8.0
1697,1697,,28,439,7.0
1698,1698,,0,221,6.0
1699,1699,,11,134,6.0
1700,1700,,10,425,7.0
1701,1701,,10,325,6.0
1702,1702,,13,222,8.0
1703,1703,,3,1063,6.0
1704,1704,,3,253,7.0
1705,1705,,16,293,6.0
1706,1706,,4,411,7.0
1707,1707,,7,248,7.0
1708,1708,,10,424,6.0
1709,1709,,0,223,7.0
1710,1710,,15,187,7.0
1711,1711,,5,509,7.0
1712,1712,,5,267,6.0
1713,1713,,9,224,6.0
1714,1714,,4,534,7.0
1715,1715,,7,134,6.0
1716,1716,,8,420,6.0
1717,1717,,5,227,7.0
1718,1718,,7,445,6.0
1719,1719,,4,100,6.0
1720,1720,,17,361,7.0
1721,1721,,2,351,6.0
1722,1722,,7,325,5.0
1723,1723,,21,220,6.0
1724,1724,,6,225,8.0
1725,1725,,6,267,8.0
1726,1726,,3,226,7.0
1727,1727,,3,220,6.0
1728,1728,,4,425,7.0
1729,1729,,6,227,5.0
1730,1730,,1,228,7.0
1731,1731,,11,181,6.0
1732,1732,,3,229,6.0
1733,1733,,4,308,6.0
1734,1734,,2,546,6.0
1735,1735,,1,311,5.0
1736,1736,,5,325,6.0
1737,1737,,3,509,6.0
1738,1738,,11,379,7.0
1739,1739,,4,420,6.0
1740,1740,,14,361,6.0
1741,1741,,1,267,6.0
1742,1742,,1,296,6.0
1743,1743,,6,224,6.0
1744,1744,,3,420,6.0
1745,1745,,14,191,7.0
1746,1746,,6,160,6.0
1747,1747,,3,414,7.0
1748,1748,,2,379,7.0
1749,1749,,3,351,6.0
1750,1750,,2,220,7.0
1751,1751,,2,100,6.0
1752,1752,,8,411,6.0
1753,1753,,13,181,8.0
1754,1754,,1,562,6.0
1755,1755,,5,424,7.0
1756,1756,,5,425,7.0
1757,1757,,4,134,6.0
1758,1758,,2,208,7.0
1759,1759,,6,224,7.0
1760,1760,,3,420,6.0
1761,1761,,6,100,7.0
1762,1762,,7,325,7.0
1763,1763,,2,553,7.0
1764,1764,,0,230,7.0
1765,1765,,10,1039,6.0
1766,1766,,1,231,6.0
1767,1767,,1,762,6.0
1768,1768,,0,232,7.0
1769,1769,,10,325,4.0
1770,1770,,0,233,7.0
1771,1771,,1,325,6.0
1772,1772,,9,180,6.0
1773,1773,,10,229,6.0
1774,1774,,10,187,5.0
1775,1775,,4,201,6.0
1776,1776,,6,73,7.0
1777,1777,,4,220,5.0
1778,1778,,7,509,6.0
1779,1779,,5,420,6.0
1780,1780,,4,234,7.0
1781,1781,,0,235,6.0
1782,1782,,12,445,6.0
1783,1783,,8,325,7.0
1784,1784,,4,308,7.0
1785,1785,,12,222,7.0
1786,1786,,16,180,6.0
1787,1787,,2,414,7.0
1788,1788,,13,325,6.0
1789,1789,,8,351,6.0
1790,1790,,2,227,7.0
1791,1791,,3,325,5.0
1792,1792,,11,351,6.0
1793,1793,,8,425,6.0
1794,1794,,2,134,5.0
1795,1795,,6,100,7.0
1796,1796,,3,40,7.0
1797,1797,,1,236,5.0
1798,1798,,4,445,6.0
1799,1799,,2,650,6.0
1800,1800,,4,225,6.0
1801,1801,,9,181,5.0
1802,1802,,0,237,5.0
1803,1803,,1,563,6.0
1804,1804,,7,225,6.0
1805,1805,,21,379,7.0
1806,1806,,2,293,4.0
1807,1807,,0,238,5.0
1808,1808,,3,180,6.0
1809,1809,,2,264,7.0
1810,1810,,5,445,7.0
1811,1811,,11,220,7.0
1812,1812,,16,187,8.0
1813,1813,,10,414,8.0
1814,1814,,8,493,6.0
1815,1815,,1,325,7.0
1816,1816,,2,384,7.0
1817,1817,,2,239,6.0
1818,1818,,28,439,8.0
1819,1819,,3,40,8.0
1820,1820,,3,227,6.0
1821,1821,,10,308,5.0
1822,1822,,0,240,5.0
1823,1823,,3,325,6.0
1824,1824,,5,40,5.0
1825,1825,,4,445,6.0
1826,1826,,3,222,6.0
1827,1827,,0,241,6.0
1828,1828,,12,311,8.0
1829,1829,,17,227,8.0
1830,1830,,5,225,6.0
1831,1831,,0,242,7.0
1832,1832,,8,227,7.0
1833,1833,,4,509,5.0
1834,1834,,5,243,6.0
1835,1835,,4,445,6.0
1836,1836,,2,134,7.0
1837,1837,,2,325,6.0
1838,1838,,15,134,7.0
1839,1839,,6,351,6.0
1840,1840,,4,100,7.0
1841,1841,,13,191,7.0
1842,1842,,8,227,7.0
1843,1843,,8,191,7.0
1844,1844,,4,267,6.0
1845,1845,,7,225,6.0
1846,1846,,3,253,7.0
1847,1847,,16,379,8.0
1848,1848,,11,180,5.0
1849,1849,,4,225,6.0
1850,1850,,2,134,8.0
1851,1851,,2,625,6.0
1852,1852,,2,134,7.0
1853,1853,,3,229,6.0
1854,1854,,7,220,6.0
1855,1855,,4,337,8.0
1856,1856,,0,244,6.0
1857,1857,,0,245,6.0
1858,1858,,6,160,6.0
1859,1859,,4,220,6.0
1860,1860,,4,248,6.0
1861,1861,,2,181,6.0
1862,1862,,3,424,5.0
1863,1863,,3,227,7.0
1864,1864,,12,248,6.0
1865,1865,,3,229,6.0
1866,1866,,1,612,6.0
1867,1867,,13,191,6.0
1868,1868,,5,325,6.0
1869,1869,,2,509,7.0
1870,1870,,5,243,6.0
1871,1871,,0,246,6.0
1872,1872,,0,247,5.0
1873,1873,,1,268,6.0
1874,1874,,3,180,7.0
1875,1875,,8,248,7.0
1876,1876,,2,325,6.0
1877,1877,,7,134,7.0
1878,1878,,0,249,5.0
1879,1879,,4,325,5.0
1880,1880,,0,250,5.0
1881,1881,,4,40,9.0
1882,1882,,9,495,5.0
1883,1883,,4,248,7.0
1884,1884,,2,251,6.0
1885,1885,,2,509,7.0
1886,1886,,0,252,6.0
1887,1887,,2,253,7.0
1888,1888,,0,254,7.0
1889,1889,,13,650,7.0
1890,1890,,6,222,6.0
1891,1891,,6,227,7.0
1892,1892,,1,494,6.0
1893,1893,,7,325,5.0
1894,1894,,3,351,6.0
1895,1895,,3,337,7.0
1896,1896,,3,160,7.0
1897,1897,,4,248,5.0
1898,1898,,3,177,5.0
1899,1899,,0,255,5.0
1900,1900,,0,256,5.0
1901,1901,,1,351,7.0
1902,1902,,2,180,5.0
1903,1903,,1,325,6.0
1904,1904,,2,224,4.0
1905,1905,,9,325,5.0
1906,1906,,4,181,6.0
1907,1907,,5,625,5.0
1908,1908,,18,220,4.0
1909,1909,,6,227,7.0
1910,1910,,3,351,6.0
1911,1911,,2,351,5.0
1912,1912,,4,439,7.0
1913,1913,,7,445,7.0
1914,1914,,4,318,6.0
1915,1915,,21,411,6.0
1916,1916,,6,187,7.0
1917,1917,,2,257,6.0
1918,1918,,6,311,7.0
1919,1919,,5,411,6.0
1920,1920,,8,411,8.0
1921,1921,,12,264,7.0
1922,1922,,6,445,7.0
1923,1923,,14,180,6.0
1924,1924,,0,258,5.0
1925,1925,,0,259,6.0
1926,1926,,0,260,6.0
1927,1927,,2,424,5.0
1928,1928,,4,134,6.0
1929,1929,,9,227,6.0
1930,1930,,1,222,6.0
1931,1931,,2,346,7.0
1932,1932,,0,261,5.0
1933,1933,,0,262,6.0
1934,1934,,3,503,5.0
1935,1935,,9,318,7.0
1936,1936,,1,439,6.0
1937,1937,,0,263,5.0
1938,1938,,1,264,6.0
1939,1939,,4,79,4.0
1940,1940,,8,425,7.0
1941,1941,,6,509,6.0
1942,1942,,0,265,6.0
1943,1943,,0,266,6.0
1944,1944,,1,1039,7.0
1945,1945,,3,311,8.0
1946,1946,,5,411,6.0
1947,1947,,4,267,6.0
1948,1948,,1,268,7.0
1949,1949,,4,293,6.0
1950,1950,,0,269,4.0
1951,1951,,0,270,6.0
1952,1952,,7,267,5.0
1953,1953,,7,267,6.0
1954,1954,,0,271,7.0
1955,1955,,1,289,7.0
1956,1956,,1,272,4.0
1957,1957,,11,425,7.0
1958,1958,,4,325,6.0
1959,1959,,2,437,7.0
1960,1960,,4,224,7.0
1961,1961,,13,325,6.0
1962,1962,,4,411,5.0
1963,1963,,5,225,6.0
1964,1964,,6,445,6.0
1965,1965,,0,273,6.0
1966,1966,,6,220,7.0
1967,1967,,9,308,7.0
1968,1968,,3,325,5.0
1969,1969,,0,274,6.0
1970,1970,,8,160,6.0
1971,1971,,4,509,6.0
1972,1972,,2,509,6.0
1973,1973,,1,275,6.0
1974,1974,,12,509,8.0
1975,1975,,4,509,6.0
1976,1976,,1,220,6.0
1977,1977,,0,276,6.0
1978,1978,,5,445,5.0
1979,1979,,1,466,6.0
1980,1980,,2,553,5.0
1981,1981,,3,229,5.0
1982,1982,,1,293,7.0
1983,1983,,1,277,4.0
1984,1984,,0,278,7.0
1985,1985,,0,279,5.0
1986,1986,,3,411,6.0
1987,1987,,4,280,8.0
1988,1988,,2,351,7.0
1989,1989,,6,281,6.0
1990,1990,,4,439,8.0
1991,1991,,5,351,7.0
1992,1992,,2,160,7.0
1993,1993,,6,351,6.0
1994,1994,,1,282,7.0
1995,1995,,3,325,7.0
